被験者名,ID15
試行事例,メンデルソン手技
隆起部上センサ,1
最大挙上時間,63
安静時間,30
CH1,CH2,Difference,LOG,Detection
1.2896,1.4192,0.0,0,0
1.2976,1.4256,0.0,0,0
1.3056,1.4288,0.0,0,0
1.304,1.4272,0.0,0,0
1.2992000000000001,1.4240000000000002,0.004479999999999995,0,0
1.2992000000000001,1.4224,0.004479999999999995,0,0
1.2944,1.4176,0.0038400000000000213,0,0
1.2928000000000002,1.4128,0.0025599999999999846,0,0
1.2928000000000002,1.4080000000000001,0.0022399999999999755,0,0
1.2896,1.4016,0.0019200000000000107,0,0
1.2848000000000002,1.3968,0.0028799999999999937,0,0
1.2912000000000001,1.4032,0.0031999999999999585,0,0
1.3008,1.4112,0.00479999999999996,0,0
1.3056,1.4160000000000001,0.005759999999999987,0,0
1.3072000000000001,1.4192,0.005439999999999978,0,0
1.3056,1.4208,0.004800000000000004,0,0
1.3088,1.4240000000000002,0.004159999999999986,0,0
1.312,1.4256,0.002880000000000038,0,0
1.3088,1.4208,0.002560000000000029,0,0
1.3056,1.4208,0.0028799999999999937,0,0
1.3088,1.4256,0.0031999999999999585,0,0
1.3152000000000001,1.4336,0.0038400000000000213,0,0
1.3232000000000002,1.4400000000000002,0.004800000000000004,0,0
1.3264,1.4432,0.00479999999999996,0,0
1.3296000000000001,1.4448,0.004800000000000004,0,0
1.3296000000000001,1.4448,0.00416000000000003,0,0
1.328,1.4432,0.0032000000000000028,0,0
1.3168,1.4288,0.0038400000000000213,0,0
1.296,1.4064,0.007360000000000033,0,0
1.2896,1.3968,0.008000000000000007,0,0
1.2848000000000002,1.3936000000000002,0.00895999999999999,0,0
1.2784,1.3920000000000001,0.009920000000000017,0,0
1.2816,1.4016,0.008320000000000017,0,0
1.28,1.4112,0.0044800000000000395,0,0
1.2624,1.4016,0.006720000000000059,0,0
1.224,1.3840000000000001,0.013440000000000073,0,0
1.2016,1.3648,0.016640000000000033,0,0
1.1872,1.336,0.018880000000000008,0,0
1.1824000000000001,1.312,0.019519999999999982,0,0
1.1584,1.304,0.020799999999999975,0,0
1.1248,1.336,0.01983999999999999,0,0
1.1280000000000001,1.3904,0.016000000000000014,0,0
1.1488,1.4544000000000001,0.017280000000000007,0,0
1.1632,1.4816,0.019200000000000016,0,0
1.1648,1.456,0.014720000000000021,0,0
1.1008,1.3552,0.02080000000000002,0,0
1.1136000000000001,1.3312000000000002,0.02272000000000003,0,1
1.112,1.3328,0.018880000000000053,0,0
1.1264,1.3584,0.018880000000000053,1,0
1.1600000000000001,1.3984,0.02528000000000006,0,0
1.1872,1.4336,0.017920000000000026,0,0
1.2208,1.4656,0.02208000000000001,0,0
1.2688000000000001,1.4976,0.03136000000000001,0,0
1.3008,1.5488000000000002,0.03487999999999998,0,0
1.2912000000000001,1.6208,0.03007999999999993,0,0
1.2592,1.6208,0.031039999999999957,0,0
1.24,1.6144,0.028159999999999963,0,0
1.232,1.6128,0.020159999999999956,0,0
1.2352,1.6272,0.014400000000000013,0,0
1.2464,1.6480000000000001,0.014720000000000021,0,0
1.2512,1.6528,0.009280000000000043,0,0
1.2576,1.6528,0.006720000000000015,0,0
1.2672,1.6560000000000001,0.007040000000000024,0,0
1.2752000000000001,1.6608,0.008000000000000007,0,0
1.2816,1.6608,0.007040000000000024,0,0
1.2768000000000002,1.6512,0.0070399999999999794,0,0
1.2768000000000002,1.6416000000000002,0.005759999999999987,0,0
1.2896,1.6368,0.006399999999999961,0,0
1.304,1.6352,0.007679999999999953,0,0
1.3136,1.6320000000000001,0.008319999999999972,1,0
1.3184,1.6288,0.008319999999999972,0,0
1.3312000000000002,1.6336000000000002,0.01088,0,0
1.352,1.6432,0.012480000000000002,0,0
1.3664,1.6464,0.012480000000000002,0,0
1.3728,1.6432,0.011839999999999984,0,0
1.3792,1.6384,0.012159999999999994,0,0
1.3872,1.6304,0.011199999999999965,0,0
1.3904,1.6176000000000001,0.007679999999999998,0,0
1.3888,1.6032000000000002,0.005120000000000013,0,0
1.3888,1.5968,0.0038400000000000213,0,0
1.3840000000000001,1.5904,0.003520000000000012,0,0
1.3792,1.592,0.002880000000000038,0,0
1.3712,1.592,0.0038400000000000213,0,0
1.3664,1.5952000000000002,0.004479999999999995,0,0
1.3632,1.6,0.005120000000000013,0,0
1.368,1.6032000000000002,0.005120000000000058,0,0
1.3728,1.608,0.005120000000000013,0,0
1.3744,1.6064,0.0038400000000000213,0,0
1.3744,1.6048,0.002880000000000038,0,0
1.3776000000000002,1.6064,0.002880000000000038,0,0
1.3872,1.6096000000000001,0.0038399999999999767,0,0
1.3968,1.616,0.004800000000000004,0,0
1.4144,1.6256000000000002,0.008000000000000007,0,0
1.4240000000000002,1.6304,0.009920000000000017,0,0
1.4320000000000002,1.6336000000000002,0.01088,0,0
1.4464000000000001,1.6384,0.011840000000000028,0,0
1.456,1.6400000000000001,0.011839999999999984,0,0
1.4576,1.6368,0.008639999999999981,0,0
1.4448,1.6256000000000002,0.009279999999999955,0,0
