被験者名,ID11
試行事例,メンデルソン手技
隆起部上センサ,1
最大挙上時間,74
安静時間,30
CH1,CH2,Difference,LOG,Detection
1.72,0.0016,0.0,0,0
1.7216,0.0016,0.0,0,0
1.7248,0.0016,0.0,0,0
1.7248,0.0016,0.0,0,0
1.7232,0.0016,0.0012800000000000368,0,0
1.7184000000000001,0.0016,0.0022400000000000198,0,0
1.7184000000000001,0.0016,0.0019200000000000107,0,0
1.7184000000000001,0.0,0.0012799999999999923,0,0
1.7232,0.0,0.0022399999999999755,0,0
1.736,0.0016,0.004479999999999951,0,0
1.752,0.0,0.006719999999999971,0,0
1.7616,0.0016,0.008639999999999981,0,0
1.7648000000000001,0.0016,0.00928,0,0
1.76,0.0016,0.009280000000000043,0,0
1.7504000000000002,0.0016,0.008640000000000026,0,0
1.7424000000000002,0.0,0.007040000000000024,0,0
1.7376,0.0016,0.006080000000000041,0,0
1.7344000000000002,0.0016,0.006079999999999997,0,0
1.7264000000000002,0.0,0.006719999999999971,0,0
1.7168,0.0016,0.006720000000000015,0,0
1.7056,0.0016,0.007360000000000033,0,0
1.7088,0.0016,0.007040000000000024,0,0
1.7184000000000001,0.0016,0.00832000000000006,0,0
1.7248,0.0016,0.008000000000000052,0,0
1.7264000000000002,0.0016,0.00640000000000005,0,0
1.728,0.0,0.004479999999999995,0,0
1.7264000000000002,0.0016,0.0041599999999999415,0,0
1.7248,0.0016,0.00255999999999994,0,0
1.7232,0.0016,0.001599999999999957,0,0
1.7216,0.0016,0.001599999999999957,0,0
1.7184000000000001,0.0,0.0019199999999999662,0,0
1.7120000000000002,0.0016,0.0028799999999999937,0,0
1.7088,0.0016,0.0032000000000000028,0,0
1.7104000000000001,0.0016,0.0032000000000000028,0,0
1.7216,0.0016,0.005119999999999969,0,0
1.736,0.0016,0.007359999999999989,0,0
1.7424000000000002,0.0016,0.007360000000000033,0,0
1.7376,0.0016,0.007680000000000043,0,0
1.752,0.0016,0.010240000000000027,0,0
1.76,0.0016,0.009600000000000053,0,0
1.76,0.0016,0.006720000000000059,0,0
1.768,0.0016,0.007040000000000024,0,0
1.7808000000000002,0.0016,0.008640000000000026,0,0
1.7904,0.0016,0.007679999999999998,0,0
1.7872000000000001,0.0,0.006719999999999971,0,0
1.7744,0.0016,0.00928,0,0
1.7712,0.0016,0.008319999999999972,0,0
1.7456,0.0016,0.010879999999999956,0,0
1.7488000000000001,0.0016,0.009600000000000008,0,0
1.7744,0.0016,0.014080000000000004,0,0
1.7856,0.0016,0.013759999999999994,0,0
1.7792000000000001,0.0016,0.014400000000000013,0,0
1.7632,0.0,0.012480000000000002,0,0
1.7536,0.0,0.013759999999999994,0,0
1.7104000000000001,0.0016,0.017280000000000007,0,0
1.6992,0.0,0.017280000000000007,0,0
1.6448,0.0016,0.026880000000000015,0,0
1.4512,0.0,0.06240000000000001,0,1
1.3840000000000001,0.0016,0.07391999999999999,0,0
1.3456000000000001,0.0016,0.07296,0,0
1.3248,0.0016,0.07488000000000002,0,0
1.3088,0.0016,0.06720000000000001,1,0
1.312,0.0,0.029120000000000035,0,0
1.312,0.0,0.015680000000000048,0,0
1.3264,0.0016,0.010880000000000046,0,0
1.3504,0.0016,0.01152000000000002,0,0
1.3792,0.0016,0.014080000000000004,0,0
1.4000000000000001,0.0016,0.017600000000000015,0,0
1.4144,0.0,0.02048000000000001,0,0
1.4208,0.0016,0.018880000000000008,0,0
1.4256,0.0016,0.015039999999999987,0,0
1.4336,0.0016,0.01088,0,0
1.4448,0.0,0.00895999999999999,0,0
1.4448,0.0016,0.006079999999999997,0,0
1.4448,0.0016,0.004800000000000004,0,0
1.4512,0.0016,0.005120000000000013,0,0
1.456,0.0016,0.004479999999999995,0,0
1.464,0.0,0.0038399999999999767,0,0
1.4832,0.0,0.007679999999999998,0,0
1.504,0.0016,0.011839999999999984,0,0
1.5168000000000001,0.0016,0.01312000000000002,0,0
1.5216,0.0,0.01312000000000002,0,0
1.5264,0.0016,0.012480000000000002,0,0
1.528,0.0016,0.00895999999999999,0,0
1.5296,0.0016,0.005120000000000013,0,0
1.5312000000000001,0.0016,0.0028799999999999937,0,0
1.5312000000000001,0.0016,0.0019200000000000107,0,0
1.528,0.0016,0.0016000000000000458,0,0
1.5248000000000002,0.0,0.0019200000000000107,0,0
1.5296,0.0,0.0025599999999999846,0,0
1.5392000000000001,0.0,0.004159999999999986,0,0
1.5456,0.0016,0.005439999999999978,0,0
1.5456,0.0016,0.00479999999999996,0,0
1.5456,0.0016,0.004159999999999986,0,0
1.544,0.0016,0.003520000000000012,0,0
1.5456,0.0016,0.0019200000000000107,0,0
1.544,0.0016,9.600000000000275E-4,0,0
1.5456,0.0,0.0012800000000000368,0,0
1.5488000000000002,0.0,0.001920000000000055,0,0
1.5488000000000002,0.0016,0.0016000000000000458,0,0
1.552,0.0016,0.0019200000000000107,0,0
1.568,0.0,0.004800000000000004,0,0
1.5792000000000002,0.0016,0.006720000000000015,0,0
1.584,0.0016,0.0070399999999999794,0,0
1.5824,0.0016,0.007359999999999989,0,0
1.592,0.0016,0.008640000000000026,0,0
1.6256000000000002,0.0,0.012160000000000037,0,0
1.6960000000000002,0.0016,0.02400000000000002,0,0
1.7776,0.0016,0.03936000000000002,0,0
1.816,0.0016,0.046720000000000005,0,0
1.8096,0.0016,0.04607999999999999,0,0
1.8032000000000001,0.0016,0.04063999999999997,1,0
1.8048000000000002,0.0016,0.02687999999999997,0,0
1.8016,0.0016,0.01120000000000001,0,0
1.8032000000000001,0.0,0.0038400000000000213,0,0
1.8032000000000001,0.0016,0.002560000000000029,0,0
1.8096,0.0016,0.002560000000000029,0,0
1.824,0.0016,0.005120000000000013,0,0
1.8176,0.0016,0.005759999999999987,0,0
1.7968000000000002,0.0016,0.009599999999999964,0,0
1.7536,0.0016,0.01823999999999999,0,0
1.5616,0.0,0.055359999999999986,0,0
1.4256,0.0016,0.07968000000000001,0,0
1.4064,0.0016,0.08224000000000001,0,0
1.4112,0.0016,0.07904,0,0
1.3936000000000002,0.0016,0.07391999999999994,0,0
1.3856000000000002,0.0016,0.03711999999999995,0,0
1.3888,0.0,0.010559999999999903,0,0
1.4544000000000001,0.0016,0.019839999999999948,0,0
1.5792000000000002,0.0016,0.04383999999999997,0,0
1.6384,0.0016,0.052159999999999984,0,0
1.6656,0.0016,0.05599999999999996,0,0
1.6864000000000001,0.0016,0.05952000000000002,0,0
1.6992,0.0016,0.04895999999999998,0,0
1.7184000000000001,0.0016,0.027839999999999997,0,0
1.7408000000000001,0.0016,0.02048000000000001,0,0
1.7552,0.0016,0.017920000000000026,0,0
1.7616,0.0016,0.015039999999999987,0,0
1.7632,0.0016,0.012800000000000011,0,0
1.76,0.0016,0.009600000000000008,0,0
1.76,0.0016,0.005120000000000013,0,0
1.7664000000000002,0.0016,0.0035200000000000565,0,0
1.7744,0.0016,0.0038400000000000213,0,0
1.7888000000000002,0.0016,0.00640000000000005,0,0
1.8096,0.0016,0.009920000000000017,0,0
1.8304,0.0016,0.014080000000000004,0,0
1.8528,0.0016,0.017279999999999962,0,0
1.864,0.0016,0.017920000000000026,0,0
1.8624,0.0016,0.015359999999999995,0,0
1.8576000000000001,0.0016,0.012159999999999994,0,0
1.8544,0.0,0.008640000000000026,0,0
1.8448,0.0016,0.006080000000000041,0,0
1.832,0.0016,0.0064000000000000055,0,0
1.8176,0.0016,0.00895999999999999,0,0
1.8048000000000002,0.0,0.010559999999999991,0,0
1.7968000000000002,0.0016,0.011519999999999975,0,0
1.8064,0.0016,0.01151999999999993,0,0
1.8192000000000002,0.0016,0.011519999999999975,0,0
1.8272000000000002,0.0016,0.010239999999999982,0,0
1.8272000000000002,0.0016,0.007679999999999998,0,0
1.824,0.0016,0.006720000000000015,0,0
1.8176,0.0016,0.006080000000000041,0,0
1.816,0.0016,0.0038400000000000213,0,0
