被験者名,ID3
試行事例,M1
隆起部上センサ,2
最大挙上時間,24
安静時間,30
CH1,CH2,Difference,LOG,Detection
1.3536000000000001,1.3664,0.0,0,0
1.3504,1.3648,0.0,0,0
1.3472000000000002,1.36,0.0,0,0
1.3488,1.3648,0.0,0,0
1.3552,1.368,0.0028799999999999937,0,0
1.3568,1.3712,0.0035199999999999676,0,0
1.3552,1.3712,0.0031999999999999585,0,0
1.3552,1.3728,0.0025599999999999846,0,0
1.352,1.3712,0.0019200000000000107,0,0
1.3488,1.3664,0.0022399999999999755,0,0
1.3456000000000001,1.36,0.0028799999999999937,0,0
1.344,1.3584,0.0032000000000000028,0,0
1.3488,1.3648,0.004159999999999986,0,0
1.352,1.368,0.004479999999999995,0,0
1.3504,1.3664,0.0038400000000000213,0,0
1.3472000000000002,1.3648,0.002880000000000038,0,0
1.344,1.3616000000000001,0.0032000000000000028,0,0
1.3392000000000002,1.3568,0.002880000000000038,0,0
1.336,1.3536000000000001,0.0028799999999999937,0,0
1.3328,1.3536000000000001,0.0025599999999999846,0,0
1.3376000000000001,1.36,0.0035199999999999676,0,0
1.3408,1.3664,0.004159999999999986,0,0
1.3408,1.368,0.0035199999999999676,0,0
1.3376000000000001,1.3664,0.0032000000000000028,0,0
1.3328,1.3632,0.0038400000000000213,0,0
1.328,1.3616000000000001,0.0028799999999999937,0,0
1.3248,1.3568,0.002560000000000029,0,0
1.3248,1.3536000000000001,0.0028799999999999937,0,0
1.328,1.36,0.0038399999999999767,0,0
1.336,1.3696000000000002,0.005119999999999969,0,0
1.3456000000000001,1.3728,0.005439999999999978,0,0
1.3472000000000002,1.3728,0.004479999999999951,0,0
1.3424,1.368,0.00479999999999996,0,0
1.3392000000000002,1.3696000000000002,0.0038399999999999767,0,0
1.336,1.368,0.0022399999999999755,0,0
1.3328,1.368,0.0016000000000000014,0,0
1.3296000000000001,1.3696000000000002,0.0019200000000000107,0,0
1.3296000000000001,1.3744,0.0019200000000000107,0,0
1.3312000000000002,1.3744,0.0016000000000000014,0,0
1.3312000000000002,1.3648,0.0032000000000000028,0,0
1.3312000000000002,1.3552,0.005120000000000013,0,0
1.328,1.3504,0.005759999999999987,0,0
1.3216,1.3424,0.0064000000000000055,0,0
1.3136,1.3344,0.008000000000000007,0,0
1.312,1.3264,0.007679999999999998,0,0
1.3232000000000002,1.304,0.010239999999999982,0,0
1.3344,1.2672,0.016639999999999988,0,1
1.344,1.256,0.017280000000000007,0,0
1.3408,1.2656,0.017600000000000015,0,0
1.2928000000000002,1.2576,0.017600000000000015,0,0
1.2416,1.1712,0.030400000000000028,0,0
1.2272,1.1088,0.03552000000000004,0,0
1.2128,1.1744,0.04640000000000004,0,0
1.1984000000000001,1.2672,0.06304000000000003,1,0
1.224,1.3232000000000002,0.07264000000000004,0,0
1.2096,1.3232000000000002,0.055360000000000034,0,0
1.1984000000000001,1.3008,0.04736000000000007,0,0
1.2528000000000001,1.2464,0.04512000000000005,0,0
1.2992000000000001,1.2224000000000002,0.03136000000000001,0,0
1.2816,1.2112,0.02240000000000002,0,0
1.272,1.2144000000000001,0.02304000000000004,0,0
1.272,1.2256,0.020799999999999975,0,0
1.2768000000000002,1.24,0.012799999999999968,0,0
1.28,1.2496,0.009920000000000017,0,0
1.2784,1.2528000000000001,0.008320000000000017,0,0
1.2736,1.2512,0.008000000000000007,0,0
1.2688000000000001,1.2528000000000001,0.006080000000000041,0,0
1.2656,1.2576,0.00416000000000003,0,0
1.2608000000000001,1.2608000000000001,0.002880000000000038,0,0
1.2624,1.2656,0.0032000000000000028,0,0
1.2688000000000001,1.2736,0.004479999999999995,0,0
1.2736,1.28,0.005439999999999978,0,0
1.272,1.2832000000000001,0.005120000000000013,0,0
1.2704,1.2832000000000001,0.004479999999999995,0,0
1.2704,1.2816,0.0038400000000000213,0,0
1.2656,1.28,0.002560000000000029,0,0
1.264,1.2784,0.0016000000000000458,0,0
1.2672,1.28,0.0012800000000000368,1,0
1.2752000000000001,1.2864,0.002560000000000029,0,0
1.2848000000000002,1.2928000000000002,0.0035200000000000565,0,0
1.288,1.2944,0.003520000000000012,0,0
1.2864,1.2912000000000001,0.0038399999999999767,0,0
1.2848000000000002,1.288,0.004159999999999986,0,0
1.2848000000000002,1.2864,0.0032000000000000028,0,0
1.2848000000000002,1.2864,0.0019199999999999662,0,0
1.2864,1.2896,0.0022400000000000198,0,0
1.2944,1.2992000000000001,0.0035200000000000565,0,0
1.3024,1.3056,0.00416000000000003,0,0
1.3056,1.3088,0.004479999999999995,0,0
1.3072000000000001,1.3088,0.004479999999999995,0,0
1.3056,1.3088,0.0038399999999999767,0,0
1.3088,1.3136,0.0028799999999999937,0,0
1.3088,1.3168,0.0022399999999999755,0,0
1.3104,1.3216,0.002560000000000029,0,0
1.3168,1.3296000000000001,0.00416000000000003,0,0
1.3248,1.3408,0.0064000000000000055,0,0
1.3344,1.352,0.007679999999999998,0,0
1.3408,1.36,0.008640000000000026,0,0
1.3424,1.3648,0.008639999999999981,0,0
1.3472000000000002,1.3728,0.008639999999999981,0,0
1.3472000000000002,1.3776000000000002,0.007360000000000033,0,0
1.3456000000000001,1.3824,0.006079999999999997,0,0
1.344,1.3856000000000002,0.005120000000000013,0,0
1.3392000000000002,1.3904,0.005120000000000013,0,0
1.3296000000000001,1.4048,0.0064000000000000055,0,0
1.328,1.4176,0.007999999999999962,0,0
1.3248,1.3968,0.011199999999999965,0,0
1.3632,1.3904,0.011839999999999939,0,0
1.4288,1.4384000000000001,0.020479999999999964,0,0
