被験者名,ID15
試行事例,メンデルソン手技
隆起部上センサ,1
最大挙上時間,51
安静時間,30
CH1,CH2,Difference,LOG,Detection
1.2592,1.4000000000000001,0.0,0,0
1.264,1.4032,0.0,0,0
1.2576,1.4064,0.0,0,0
1.2624,1.4128,0.0,0,0
1.2752000000000001,1.4240000000000002,0.005759999999999987,0,0
1.2832000000000001,1.4272,0.007359999999999989,0,0
1.2768000000000002,1.4240000000000002,0.007679999999999998,0,0
1.2688000000000001,1.4240000000000002,0.008000000000000007,0,0
1.2608000000000001,1.4176,0.008640000000000026,0,0
1.24,1.4032,0.010240000000000027,0,0
1.2224000000000002,1.3920000000000001,0.012159999999999994,0,0
1.2144000000000001,1.3888,0.012480000000000002,0,0
1.2128,1.3904,0.01120000000000001,0,0
1.2112,1.3872,0.009920000000000017,0,0
1.216,1.3936000000000002,0.006719999999999971,0,0
1.2224000000000002,1.3984,0.0044800000000000395,0,0
1.2192,1.4000000000000001,0.0035200000000000565,0,0
1.2128,1.3984,0.0044800000000000395,0,0
1.2064000000000001,1.3936000000000002,0.005440000000000023,0,0
1.2,1.3904,0.005760000000000076,0,0
1.1952,1.3872,0.005440000000000023,0,0
1.1952,1.3856000000000002,0.004800000000000004,0,0
1.1888,1.3824,0.004800000000000004,0,0
1.1840000000000002,1.3792,0.004479999999999995,0,0
1.1808,1.3792,0.0038399999999999767,0,0
1.1856,1.3824,0.0038399999999999767,0,0
1.1936,1.3872,0.005439999999999978,0,0
1.2,1.3920000000000001,0.005439999999999978,0,0
1.1936,1.3856000000000002,0.005759999999999987,0,0
1.1840000000000002,1.3808,0.007039999999999935,0,0
1.1824000000000001,1.3792,0.006399999999999961,0,0
1.1824000000000001,1.3824,0.00479999999999996,0,0
1.1888,1.3856000000000002,0.00479999999999996,0,0
1.1984000000000001,1.3888,0.005439999999999978,0,0
1.1984000000000001,1.3856000000000002,0.003520000000000012,0,0
1.2112,1.3920000000000001,0.005759999999999987,0,0
1.2272,1.4048,0.00895999999999999,0,0
1.2336,1.4096,0.00895999999999999,0,0
1.24,1.4144,0.008319999999999972,0,0
1.248,1.4160000000000001,0.009919999999999974,0,0
1.2512,1.4160000000000001,0.008000000000000007,0,0
1.24,1.4080000000000001,0.007040000000000024,0,0
1.1968,1.3808,0.014400000000000013,0,0
1.1072,1.336,0.031040000000000047,0,0
1.0736,1.3216,0.03616000000000001,0,1
1.0832000000000002,1.3456000000000001,0.03744000000000001,0,0
1.1184,1.3952,0.042239999999999965,0,0
1.1520000000000001,1.4528,0.04032,0,0
1.1936,1.4864000000000002,0.03071999999999995,0,0
1.2096,1.488,0.02719999999999998,0,0
1.2144000000000001,1.4768000000000001,0.026239999999999996,0,0
1.256,1.488,0.02751999999999999,0,0
1.288,1.504,0.02719999999999998,1,0
1.3088,1.5088000000000001,0.023039999999999995,0,0
1.3248,1.5152,0.023039999999999995,0,0
1.3328,1.5248000000000002,0.02367999999999997,0,0
1.3296000000000001,1.528,0.01599999999999997,0,0
1.32,1.5424,0.011519999999999975,0,0
1.3008,1.5584,0.01120000000000001,0,0
1.2816,1.5728,0.011839999999999984,0,0
1.2656,1.5808,0.013439999999999985,0,0
1.256,1.5872000000000002,0.014720000000000021,0,0
1.2352,1.5872000000000002,0.016959999999999996,0,0
1.224,1.5872000000000002,0.015359999999999995,0,0
1.2192,1.5904,0.012480000000000002,0,0
1.2112,1.5952000000000002,0.01088,0,0
1.2128,1.6032000000000002,0.00928,0,0
1.224,1.616,0.007359999999999989,0,0
1.224,1.6128,0.005119999999999969,0,0
1.2176,1.6064,0.005439999999999978,0,0
1.2032,1.5984,0.006719999999999971,0,0
1.2,1.5968,0.0070399999999999794,0,0
1.2032,1.5984,0.005440000000000023,0,0
1.2016,1.5968,0.005760000000000032,0,0
1.2016,1.5904,0.0044800000000000395,0,0
1.1984000000000001,1.5872000000000002,0.0022400000000000198,0,0
1.2032,1.5904,0.0025599999999999846,0,0
1.208,1.5984,0.0028799999999999494,0,0
1.208,1.6048,0.00255999999999994,0,0
1.2096,1.6064,0.0028799999999999494,0,0
1.216,1.6096000000000001,0.0035199999999999676,0,0
1.216,1.6112000000000002,0.0025599999999999846,0,0
1.2128,1.6096000000000001,0.0022399999999999755,0,0
1.2128,1.6096000000000001,0.0022399999999999755,0,0
1.2112,1.6096000000000001,0.0022399999999999755,0,0
1.2032,1.6032000000000002,0.0025599999999999846,0,0
1.2048,1.608,0.0028799999999999937,0,0
1.2032,1.608,0.002560000000000029,0,0
1.1984000000000001,1.6016000000000001,0.003520000000000012,0,0
1.192,1.592,0.0044800000000000395,0,0
1.1840000000000002,1.5808,0.004479999999999995,0,0
1.1856,1.576,0.004479999999999951,0,0
1.1824000000000001,1.5712000000000002,0.0047999999999999154,0,0
1.1744,1.5632000000000001,0.005439999999999934,0,0
1.1696,1.5536,0.005119999999999925,0,0
1.1712,1.552,0.0038399999999999767,0,0
1.1808,1.5632000000000001,0.005440000000000023,0,0
1.1856,1.5696,0.005760000000000032,0,0
1.208,1.5808,0.008640000000000026,0,0
1.2896,1.6336000000000002,0.02400000000000002,0,0
1.328,1.6576000000000002,0.03136000000000001,0,0
