被験者名,ID9
試行事例,通常嚥下
隆起部上センサ,1
最大挙上時間,10
安静時間,30
CH1,CH2,Difference,LOG,Detection
1.4080000000000001,0.0016,0.0,0,0
1.3968,0.0,0.0,0,0
1.3888,0.0016,0.0,0,0
1.3840000000000001,0.0,0.0,0,0
1.3664,0.0016,0.008320000000000017,0,0
1.352,0.0016,0.01120000000000001,0,0
1.3504,0.0016,0.00928,0,0
1.344,0.0016,0.00895999999999999,0,0
1.3408,0.0016,0.008640000000000026,0,0
1.3424,0.0016,0.005440000000000023,0,0
1.344,0.0016,0.002880000000000038,0,0
1.3312000000000002,0.0016,0.005120000000000013,0,0
1.328,0.0016,0.0044800000000000395,0,0
1.3264,0.0016,0.00416000000000003,0,0
1.3232000000000002,0.0016,0.004479999999999995,0,0
1.312,0.0016,0.0064000000000000055,0,0
1.312,0.0016,0.0038400000000000213,0,0
1.3248,0.0016,0.005759999999999987,0,0
1.3344,0.0016,0.007359999999999989,0,0
1.3312000000000002,0.0016,0.007359999999999989,0,0
1.328,0.0016,0.005759999999999987,0,0
1.3264,0.0016,0.006079999999999997,0,0
1.3248,0.0016,0.0038400000000000213,0,0
1.3248,0.0016,0.0019200000000000107,0,0
1.3264,0.0016,0.0016000000000000458,0,0
1.3328,0.0,0.0022400000000000198,0,0
1.3392000000000002,0.0016,0.0032000000000000474,0,0
1.344,0.0016,0.0038400000000000213,0,0
1.3504,0.0,0.005120000000000013,0,0
1.344,0.0016,0.006079999999999997,0,0
1.3408,0.0016,0.005440000000000023,0,0
1.3392000000000002,0.0016,0.004479999999999951,0,0
1.3376000000000001,0.0,0.0038399999999999767,0,0
1.3328,0.0016,0.003520000000000012,0,0
1.3264,0.0016,0.003520000000000012,0,0
1.3248,0.0016,0.0032000000000000028,0,0
1.3264,0.0016,0.0032000000000000474,0,0
1.3248,0.0016,0.0032000000000000474,0,0
1.3232000000000002,0.0016,0.0025599999999999846,0,0
1.344,0.0016,0.005439999999999978,0,0
1.3712,0.0016,0.010559999999999948,0,0
1.3920000000000001,0.0016,0.014399999999999968,0,0
1.4128,0.0016,0.018239999999999944,0,0
1.4176,0.0016,0.018879999999999963,0,0
1.2,0.0016,0.05823999999999998,1,1
1.1248,0.0016,0.06783999999999998,0,0
1.1168,0.0016,0.06527999999999996,0,0
1.0928,0.0016,0.06591999999999998,0,0
1.0512000000000001,0.0016,0.07327999999999997,0,0
1.032,0.0016,0.033599999999999984,0,0
1.0704,0.0016,0.026239999999999996,0,0
1.1504,0.0016,0.04064000000000001,1,0
1.2064000000000001,0.0016,0.04704000000000001,0,0
1.2448000000000001,0.0016,0.04640000000000004,0,0
1.304,0.0016,0.054400000000000004,0,0
1.4144,0.0016,0.06880000000000001,0,0
1.5216,0.0016,0.07424,0,0
1.4816,0.0016,0.07103999999999999,0,0
1.4288,0.0016,0.07391999999999999,0,0
1.3872,0.0016,0.07040000000000002,0,0
1.3584,0.0016,0.054079999999999996,0,0
1.3344,0.0016,0.03744000000000001,0,0
1.3216,0.0016,0.03199999999999999,0,0
1.3136,0.0016,0.023039999999999995,0,0
1.32,0.0016,0.01599999999999997,0,0
1.3184,0.0016,0.010559999999999991,0,0
1.3152000000000001,0.0016,0.006399999999999961,0,0
1.3136,0.0016,0.004159999999999986,0,0
1.3056,0.0016,0.004159999999999986,0,0
1.2976,0.0016,0.004479999999999995,0,0
1.2848000000000002,0.0016,0.006719999999999971,0,0
1.2736,0.0016,0.008320000000000017,0,0
1.264,0.0016,0.009920000000000017,0,0
1.2592,0.0016,0.00928,0,0
1.2624,0.0016,0.008319999999999972,0,0
1.2672,0.0016,0.006720000000000015,0,0
1.2704,0.0016,0.005119999999999969,0,0
1.2688000000000001,0.0,0.0035199999999999234,0,0
1.2608000000000001,0.0016,0.0041599999999999415,0,0
1.2592,0.0016,0.0038399999999999767,0,0
1.2624,0.0016,0.0035199999999999234,0,0
1.2672,0.0016,0.0038399999999999767,0,0
1.2688000000000001,0.0016,0.0038400000000000213,0,0
1.272,0.0016,0.0028799999999999937,0,0
1.2752000000000001,0.0016,0.0032000000000000028,0,0
1.2816,0.0016,0.0038400000000000213,0,0
1.2896,0.0016,0.004479999999999995,0,0
1.2864,0.0016,0.004800000000000004,0,0
1.2912000000000001,0.0016,0.005120000000000058,0,0
1.288,0.0016,0.005120000000000058,0,0
1.288,0.0,0.0038400000000000656,0,0
1.2816,0.0016,0.0035200000000000565,0,0
1.2752000000000001,0.0016,0.00416000000000003,0,0
1.272,0.0016,0.0038400000000000213,0,0
1.2752000000000001,0.0016,0.0038400000000000213,0,0
1.2688000000000001,0.0016,0.005120000000000013,0,0
1.2656,0.0016,0.0044800000000000395,0,0
1.2576,0.0016,0.004800000000000049,0,0
1.2512,0.0016,0.005440000000000023,0,0
1.2592,0.0016,0.0064000000000000055,0,0
1.2656,0.0016,0.0064000000000000055,0,0
