被験者名,ID1
試行事例,t2
隆起部上センサ,1
最大挙上時間,4
安静時間,30
CH1,CH2,Difference,LOG,Detection
1.6128,1.7184000000000001,0.0,0,0
1.608,1.72,0.0,0,0
1.6096000000000001,1.7248,0.0,0,0
1.6064,1.7248,0.0,0,0
1.5984,1.7216,0.003520000000000012,0,0
1.5936000000000001,1.72,0.004479999999999995,0,0
1.5872000000000002,1.7184000000000001,0.004800000000000004,0,0
1.5824,1.7168,0.005440000000000023,0,0
1.5744,1.7152,0.0064000000000000055,0,0
1.5712000000000002,1.7136,0.005439999999999978,0,0
1.5744,1.72,0.005119999999999969,0,0
1.5776000000000001,1.7264000000000002,0.004479999999999995,0,0
1.5744,1.7264000000000002,0.004159999999999986,0,0
1.5712000000000002,1.7248,0.0031999999999999585,0,0
1.5664,1.7216,0.003520000000000012,0,0
1.5632000000000001,1.7216,0.003520000000000012,0,0
1.5616,1.7216,0.0032000000000000028,0,0
1.5568000000000002,1.7232,0.0035199999999999676,0,0
1.5568000000000002,1.7296,0.0028799999999999937,0,0
1.568,1.7376,0.0041599999999999415,0,0
1.5776000000000001,1.7424000000000002,0.005439999999999978,0,0
1.5808,1.7456,0.005759999999999943,0,0
1.5856000000000001,1.7472,0.005759999999999987,0,0
1.5872000000000002,1.7472,0.006079999999999997,0,0
1.5888,1.7456,0.004159999999999986,0,0
1.5872000000000002,1.7456,0.00255999999999994,0,0
1.5904,1.744,0.00255999999999994,0,0
1.5952000000000002,1.7504000000000002,0.00255999999999994,0,0
1.5936000000000001,1.752,0.00255999999999994,0,0
1.5888,1.7488000000000001,0.0032000000000000028,0,0
1.5744,1.7392,0.005760000000000032,0,0
1.5632000000000001,1.736,0.007360000000000033,0,0
1.5552000000000001,1.736,0.008000000000000007,0,0
1.5456,1.7376,0.009600000000000008,0,0
1.5344,1.7408000000000001,0.01088,0,0
1.5264,1.744,0.009600000000000008,0,0
1.5216,1.7504000000000002,0.008320000000000017,0,0
1.512,1.7536,0.008640000000000026,0,0
1.5024000000000002,1.7584000000000002,0.008639999999999981,0,0
1.4976,1.7552,0.007359999999999989,0,0
1.4928000000000001,1.7472,0.006719999999999971,0,0
1.4768000000000001,1.7376,0.00895999999999999,0,0
1.4192,1.6928,0.01856,0,1
1.3920000000000001,1.6768,0.02208000000000001,1,0
1.472,1.7184000000000001,0.03711999999999995,0,0
1.5568000000000002,1.768,0.053120000000000014,0,0
1.6016000000000001,1.8,0.05888,0,0
1.584,1.8,0.050879999999999995,1,0
1.5408000000000002,1.7824,0.054079999999999996,0,0
1.5024000000000002,1.768,0.04576000000000002,0,0
1.4912,1.7632,0.03104,0,0
1.4816,1.7552,0.02400000000000002,0,0
1.4816,1.7552,0.02048000000000001,0,0
1.48,1.7552,0.012160000000000037,0,0
1.4768000000000001,1.7536,0.005120000000000013,0,0
1.4752,1.752,0.0032000000000000028,0,0
1.4752,1.7504000000000002,0.0012799999999999923,0,0
1.472,1.7488000000000001,0.0019200000000000107,0,0
1.4704000000000002,1.744,0.0019199999999999662,0,0
1.4688,1.736,0.0016000000000000014,0,0
1.4704000000000002,1.7344000000000002,0.0016000000000000014,0,0
1.4784000000000002,1.736,0.0032000000000000028,0,0
1.4848000000000001,1.736,0.0038399999999999767,0,0
1.4848000000000001,1.7344000000000002,0.0038399999999999767,0,0
1.4848000000000001,1.7344000000000002,0.0038399999999999767,0,0
1.4832,1.7328000000000001,0.0038399999999999767,0,0
1.4832,1.7328000000000001,0.0038399999999999767,0,0
1.4816,1.7312,0.0038399999999999767,0,0
1.4848000000000001,1.7312,0.0038399999999999767,0,0
1.4944000000000002,1.736,0.0038399999999999767,0,0
1.5024000000000002,1.736,0.0038399999999999767,0,0
