被験者名,ID10
試行事例,メンデルソン手技
隆起部上センサ,1
最大挙上時間,48
安静時間,30
CH1,CH2,Difference,LOG,Detection
1.2192,1.7024000000000001,0.0,0,0
1.2192,1.7008,0.0,0,0
1.2176,1.6976,0.0,0,0
1.2192,1.6992,0.0,0,0
1.2208,1.7008,9.600000000000275E-4,0,0
1.224,1.7040000000000002,0.0016000000000000014,0,0
1.2256,1.7024000000000001,0.0019200000000000107,0,0
1.2256,1.7040000000000002,0.0016000000000000014,0,0
1.2224000000000002,1.7024000000000001,0.0019199999999999662,0,0
1.216,1.6976,0.0028799999999999937,0,0
1.216,1.6960000000000002,0.0022400000000000198,0,0
1.2128,1.6944000000000001,0.0025599999999999846,0,0
1.2096,1.6912,0.0032000000000000028,0,0
1.2064000000000001,1.6864000000000001,0.0032000000000000028,0,0
1.2112,1.6912,0.0028799999999999494,0,0
1.2176,1.6992,0.0041599999999999415,0,0
1.2224000000000002,1.7072,0.004479999999999995,0,0
1.2256,1.7136,0.004479999999999951,0,0
1.2208,1.7168,0.00479999999999996,0,0
1.216,1.7136,0.004800000000000004,0,0
1.2096,1.7088,0.004800000000000004,0,0
1.208,1.7072,0.004159999999999986,0,0
1.208,1.7104000000000001,0.003520000000000012,0,0
1.216,1.7184000000000001,0.00416000000000003,0,0
1.2192,1.72,0.0038400000000000213,0,0
1.2192,1.7136,0.002560000000000029,0,0
1.2192,1.7072,0.0022400000000000198,0,0
1.2208,1.7024000000000001,0.002560000000000029,0,0
1.2176,1.6880000000000002,0.0016000000000000458,0,0
1.2208,1.6832,0.0016000000000000458,0,0
1.216,1.6768,0.0025600000000000735,0,0
1.2064000000000001,1.6608,0.0044800000000000395,0,0
1.2,1.6592,0.005440000000000067,0,0
1.2032,1.6720000000000002,0.005440000000000067,0,0
1.2048,1.6784000000000001,0.005120000000000058,0,0
1.2032,1.6768,0.0044800000000000395,0,0
1.1904000000000001,1.6592,0.005120000000000058,0,0
1.1424,1.6016000000000001,0.01344000000000003,0,0
1.1088,1.576,0.019520000000000027,0,1
1.0768,1.5712000000000002,0.025600000000000022,0,0
1.056,1.5424,0.02944,0,0
1.024,1.5296,0.03328000000000002,0,0
0.9824,1.5328000000000002,0.03200000000000001,0,0
0.9872000000000001,1.5168000000000001,0.026239999999999996,0,0
1.024,1.5216,0.02719999999999998,0,0
1.0096,1.5296,0.025919999999999988,1,0
1.04,1.5392000000000001,0.025599999999999977,0,0
1.0656,1.56,0.022399999999999996,0,0
1.0752000000000002,1.576,0.023360000000000002,0,0
1.0448,1.5856000000000001,0.022080000000000054,0,0
1.008,1.5952000000000002,0.02656000000000005,0,0
1.0192,1.6384,0.022720000000000073,0,0
1.0448,1.6736,0.02272000000000003,0,0
1.0512000000000001,1.6832,0.022080000000000054,0,0
1.0528,1.6992,0.01631999999999998,0,0
1.056,1.7136,0.009600000000000008,0,0
1.064,1.728,0.00895999999999999,0,0
1.0752000000000002,1.7456,0.006080000000000041,0,0
1.0816000000000001,1.7584000000000002,0.006079999999999997,0,0
1.0912,1.7776,0.007679999999999998,0,0
1.1024,1.7952000000000001,0.00928,0,0
1.1168,1.8144,0.010559999999999991,0,0
1.1248,1.8208000000000002,0.009919999999999974,0,0
1.1312,1.8272000000000002,0.009919999999999974,0,0
1.1392,1.84,0.009600000000000008,0,0
1.1472,1.848,0.00895999999999999,0,0
1.1536,1.8576000000000001,0.007359999999999989,0,0
1.1568,1.864,0.0064000000000000055,0,0
1.1584,1.8688,0.005440000000000023,0,0
1.1664,1.8752000000000002,0.005440000000000023,0,0
1.1744,1.8800000000000001,0.005440000000000023,0,0
1.1792,1.8848,0.005120000000000013,0,0
1.1824000000000001,1.8864,0.005120000000000013,0,0
1.1856,1.8896000000000002,0.005439999999999978,0,0
1.1872,1.8928,0.004159999999999986,0,0
1.192,1.8960000000000001,0.0035199999999999676,0,0
1.1936,1.8976000000000002,0.0028799999999999937,0,0
1.1968,1.9008,0.0028799999999999937,0,0
1.2016,1.9072,0.0032000000000000028,0,0
1.208,1.9136000000000002,0.004159999999999986,0,0
1.2128,1.9120000000000001,0.00416000000000003,0,0
1.2144000000000001,1.9104,0.00416000000000003,0,0
1.2144000000000001,1.9088,0.003520000000000012,0,0
1.216,1.9088,0.0028799999999999937,0,0
1.2176,1.9072,0.0019200000000000107,0,0
1.2192,1.9056000000000002,0.0012799999999999923,0,0
1.2208,1.9040000000000001,0.0012799999999999923,0,0
1.2288000000000001,1.8896000000000002,0.0028799999999999937,0,0
1.2288000000000001,1.8624,0.002560000000000029,0,0
1.2368000000000001,1.8512000000000002,0.0038400000000000213,0,0
1.2448000000000001,1.8224,0.005120000000000013,0,0
1.2384000000000002,1.7776,0.006079999999999997,1,0
1.232,1.7392,0.005760000000000032,0,0
1.2304000000000002,1.7184000000000001,0.006079999999999997,0,0
1.2384000000000002,1.7136,0.006079999999999997,0,0
1.2512,1.72,0.0070399999999999794,0,0
1.2656,1.7344000000000002,0.008639999999999981,0,0
1.2704,1.7424000000000002,0.008319999999999928,0,0
1.2768000000000002,1.7568000000000001,0.00928,0,0
1.28,1.7616,0.008319999999999972,0,0
1.2768000000000002,1.7584000000000002,0.006399999999999961,0,0
1.2736,1.7536,0.004159999999999986,0,0
1.2688000000000001,1.7456,0.004159999999999986,0,0
1.264,1.7376,0.0038399999999999767,0,0
1.2544,1.7264000000000002,0.005120000000000013,0,0
1.2448000000000001,1.7120000000000002,0.0064000000000000055,0,0
1.2256,1.6832,0.009600000000000008,0,0
1.1872,1.6352,0.016320000000000022,0,0
