被験者名,ID5
試行事例,M2
隆起部上センサ,1
最大挙上時間,59
安静時間,30
CH1,CH2,Difference,LOG,Detection
1.6848,1.6304,0.0,0,0
1.6800000000000002,1.6256000000000002,0.0,0,0
1.6752,1.624,0.0,0,0
1.6800000000000002,1.6304,0.0,0,0
1.6848,1.6336000000000002,0.0038400000000000213,0,0
1.6848,1.6336000000000002,0.0038400000000000213,0,0
1.6800000000000002,1.6288,0.0038400000000000213,0,0
1.6752,1.6224,0.0038400000000000213,0,0
1.6752,1.6208,0.0028799999999999937,0,0
1.6784000000000001,1.6208,0.002560000000000029,0,0
1.6784000000000001,1.6224,0.002560000000000029,0,0
1.6768,1.624,0.001920000000000055,0,0
1.6816,1.6288,0.0019200000000000107,0,0
1.6832,1.6336000000000002,0.0022400000000000198,0,0
1.6832,1.6336000000000002,0.0016000000000000014,0,0
1.6816,1.6336000000000002,0.0019200000000000107,0,0
1.6784000000000001,1.6336000000000002,0.0022399999999999755,0,0
1.6720000000000002,1.6336000000000002,0.0025599999999999846,0,0
1.6688,1.6304,0.0028799999999999937,0,0
1.6672,1.6272,0.0032000000000000028,0,0
1.6656,1.6272,0.0032000000000000028,0,0
1.6720000000000002,1.6320000000000001,0.0038400000000000656,0,0
1.6736,1.6368,0.002880000000000038,0,0
1.6736,1.6368,0.0022400000000000198,0,0
1.6704,1.6336000000000002,0.0025599999999999846,0,0
1.6656,1.6272,0.0032000000000000028,0,0
1.6640000000000001,1.624,0.002239999999999931,0,0
1.6624,1.624,0.0022399999999999755,0,0
1.6592,1.6208,0.0028799999999999937,0,0
1.6560000000000001,1.6192,0.0028799999999999937,0,0
1.6640000000000001,1.6256000000000002,0.0035199999999999676,0,0
1.6688,1.6336000000000002,0.004159999999999986,0,0
1.6736,1.6368,0.00479999999999996,0,0
1.6720000000000002,1.6384,0.004479999999999906,0,0
1.6720000000000002,1.6368,0.0038399999999999324,0,0
1.6672,1.6336000000000002,0.0031999999999999585,0,0
1.6592,1.6288,0.0038399999999999767,0,0
1.6432,1.6144,0.006079999999999997,0,0
1.6192,1.6032000000000002,0.010560000000000036,0,1
1.6176000000000001,1.6208,0.01088,0,0
1.6144,1.6528,0.010559999999999991,0,0
1.6176000000000001,1.6752,0.009600000000000008,0,0
1.6144,1.6512,0.007040000000000024,0,0
1.5808,1.6048,0.008960000000000034,0,0
1.512,1.5664,0.022400000000000066,1,0
1.504,1.5648,0.023360000000000047,0,0
1.496,1.5744,0.02432000000000003,0,0
1.5136,1.6016000000000001,0.027200000000000023,0,0
1.5456,1.624,0.026880000000000015,0,0
1.5616,1.6256000000000002,0.016320000000000022,0,0
1.5584,1.6288,0.01536000000000004,0,0
1.5536,1.6352,0.014720000000000021,0,0
1.5504,1.6416000000000002,0.011840000000000028,0,0
1.5488000000000002,1.6448,0.005759999999999987,0,0
1.5424,1.6432,0.0038400000000000213,0,0
1.536,1.6464,0.004479999999999995,0,0
1.5376,1.6528,0.0038400000000000213,0,0
1.5424,1.6688,0.004159999999999986,0,0
1.5456,1.6800000000000002,0.0044800000000000395,0,0
1.552,1.6880000000000002,0.004479999999999995,0,0
1.5504,1.6880000000000002,0.003520000000000012,0,0
1.5472000000000001,1.6896,0.0038399999999999767,0,0
1.5472000000000001,1.6912,0.0028799999999999937,0,0
1.5488000000000002,1.6928,0.0025599999999999846,0,0
1.5504,1.6944000000000001,0.001599999999999957,0,0
1.5552000000000001,1.6992,0.0022399999999999755,0,0
1.56,1.7024000000000001,0.0025599999999999846,0,0
1.5616,1.7040000000000002,0.0028799999999999937,0,0
1.5584,1.7056,0.0032000000000000028,0,0
1.5568000000000002,1.7072,0.0032000000000000028,0,0
1.5536,1.7024000000000001,0.0028799999999999937,0,0
1.5552000000000001,1.7056,0.0022400000000000198,0,0
1.5536,1.7008,0.0022400000000000198,0,0
1.5472000000000001,1.7056,0.0028799999999999937,0,0
1.5536,1.7248,0.0038400000000000213,0,0
1.5648,1.7312,0.005439999999999978,0,0
1.576,1.7376,0.007359999999999989,0,0
1.5808,1.7392,0.007999999999999962,0,0
1.5792000000000002,1.7328000000000001,0.007039999999999935,0,0
1.576,1.7264000000000002,0.006399999999999961,0,0
1.5696,1.7216,0.005439999999999978,0,0
1.5648,1.7136,0.004159999999999986,0,0
1.5632000000000001,1.7088,0.0035199999999999676,0,0
1.576,1.72,0.005759999999999987,0,0
1.5872000000000002,1.728,0.007359999999999989,0,0
1.5904,1.7328000000000001,0.006719999999999971,0,0
1.5936000000000001,1.7312,0.006399999999999961,0,0
1.5888,1.7232,0.007040000000000024,0,0
1.5792000000000002,1.7152,0.0064000000000000055,0,0
1.5712000000000002,1.7088,0.005759999999999987,0,0
1.5648,1.7024000000000001,0.00640000000000005,0,0
1.568,1.7088,0.00640000000000005,0,0
1.576,1.7184000000000001,0.007040000000000024,0,0
1.5888,1.7296,0.007680000000000043,0,0
1.6208,1.7616,0.012480000000000047,0,0
1.6576000000000002,1.8048000000000002,0.018560000000000042,0,0
1.6640000000000001,1.8096,0.019200000000000016,0,0
1.6576000000000002,1.7968000000000002,0.018880000000000008,0,0
1.6544,1.7856,0.01696000000000004,0,0
1.6560000000000001,1.7872000000000001,0.010880000000000046,0,0
1.6672,1.7984,0.005759999999999987,0,0
1.6672,1.7904,0.004479999999999995,0,0
1.6768,1.7856,0.005120000000000013,0,0
1.6928,1.7856,0.007679999999999998,1,0
1.7008,1.7856,0.00895999999999999,0,0
1.7040000000000002,1.7856,0.007360000000000033,0,0
1.7056,1.7808000000000002,0.007679999999999998,0,0
