被験者名,ID9
試行事例,メンデルソン手技
隆起部上センサ,1
最大挙上時間,66
安静時間,30
CH1,CH2,Difference,LOG,Detection
1.3008,0.0016,0.0,0,0
1.304,0.0016,0.0,0,0
1.2992000000000001,0.0016,0.0,0,0
1.3008,0.0016,0.0,0,0
1.304,0.0,0.0025599999999999846,0,0
1.3024,0.0016,0.0028799999999999937,0,0
1.304,0.0,0.0025599999999999846,0,0
1.3008,0.0016,0.0022400000000000198,0,0
1.3024,0.0016,0.002240000000000064,0,0
1.3088,0.0016,0.002880000000000038,0,0
1.3088,0.0,0.002560000000000029,0,0
1.296,0.0016,0.004800000000000004,0,0
1.2864,0.0,0.006079999999999997,0,0
1.2768000000000002,0.0016,0.007679999999999953,0,0
1.2768000000000002,0.0016,0.006399999999999961,0,0
1.2784,0.0016,0.006719999999999926,0,0
1.2768000000000002,0.0016,0.004479999999999906,0,0
1.28,0.0016,0.0031999999999998696,0,0
1.2864,0.0016,0.0025599999999998957,0,0
1.2896,0.0016,0.003199999999999914,0,0
1.2944,0.0016,0.0038399999999999324,0,0
1.296,0.0016,0.0038399999999999767,0,0
1.3008,0.0016,0.004159999999999986,0,0
1.304,0.0,0.003520000000000012,0,0
1.296,0.0016,0.004479999999999995,0,0
1.2912000000000001,0.0016,0.004479999999999995,0,0
1.2864,0.0,0.005120000000000013,0,0
1.2976,0.0016,0.00640000000000005,0,0
1.3024,0.0016,0.006720000000000015,0,0
1.3008,0.0016,0.005440000000000023,0,0
1.3024,0.0,0.004800000000000049,0,0
1.3024,0.0016,0.0038400000000000213,0,0
1.2992000000000001,0.0016,0.0022399999999999755,0,0
1.2976,0.0016,0.0016000000000000014,0,0
1.2896,0.0016,0.0028799999999999937,0,0
1.2912000000000001,0.0016,0.0028799999999999937,0,0
1.304,0.0016,0.005439999999999978,0,0
1.3232000000000002,0.0,0.008640000000000026,0,0
1.3648,0.0016,0.016639999999999988,0,0
1.3744,0.0016,0.016959999999999996,0,0
1.3648,0.0016,0.01856,0,0
1.2928000000000002,0.0,0.030399999999999983,0,1
1.0976000000000001,0.0016,0.06559999999999996,0,0
1.0752000000000002,0.0,0.061759999999999995,1,0
1.0896000000000001,0.0016,0.06271999999999997,0,0
1.0768,0.0016,0.06336,0,0
1.048,0.0016,0.05472000000000001,0,0
1.032,0.0016,0.018880000000000008,0,0
